error,response,target,subject
0.083941034,0.026453484,-0.05748755,52
-0.192778974,0.704831571,0.897610545,52
-0.050636343,3.039292885,3.089929228,52
0.04715928,0.97794105,0.93078177,52
-0.181954265,-1.695038177,-1.513083912,52
0.166972679,-2.101058274,-2.268030953,52
-0.328738674,2.229286448,2.558025122,52
0.21213869,1.955337696,1.743199007,52
-0.1023148,3.061635279,-3.119235227,52
-0.11558203,2.850972632,2.966554662,52
-0.05480897,-2.852815166,-2.798006196,52
-0.306845384,-0.882716615,-0.575871231,52
0.275199184,-1.503189239,-1.778388424,52
0.076977472,0.209025811,0.132048338,52
0.205279131,0.972627504,0.767348373,52
0.182576425,-1.478554095,-1.661130519,52
-0.064791784,-2.450481492,-2.385689708,52
0.005169322,-2.847435943,-2.852605264,52
0.004744196,-0.214855907,-0.219600103,52
0.068717995,-0.513185086,-0.581903081,52
0.023873195,2.514351349,2.490478154,52
0.00961292,-0.02574965,-0.03536257,52
-0.052933661,-1.158148539,-1.105214877,52
0.08776762,-2.047608302,-2.135375922,52
-0.003290641,2.407865526,2.411156167,52
0.149295573,0.456062267,0.306766694,52
-0.130315514,-2.223731328,-2.093415814,52
0.106504183,2.523194829,2.416690646,52
-0.162863528,-2.039197602,-1.876334074,52
0.121121072,-2.786400319,-2.907521391,52
0.158092415,0.462740072,0.304647657,52
-0.030903087,2.994167939,3.025071025,52
0.128857025,-1.149690936,-1.278547961,52
-0.215355809,0.999818619,1.215174428,52
-0.131183329,-0.39479112,-0.263607791,52
0.224532262,-2.540150353,-2.764682616,52
0.113078405,0.321525481,0.208447076,52
-0.254319571,1.670713118,1.925032689,52
-0.02245552,-1.319869044,-1.297413524,52
0.266985866,-2.566287724,-2.83327359,52
-0.13445528,2.664374009,2.798829289,52
-0.038106489,-1.231007518,-1.192901029,52
0.334875842,-2.12370788,-2.458583722,52
0.069716131,-2.522186765,-2.591902896,52
0.175688584,1.400410837,1.224722253,52
0.00605835,2.494796655,2.488738304,52
0.126928953,1.363052499,1.236123546,53
-0.029988913,-2.481698469,-2.451709557,53
0.190548648,-2.785103302,-2.97565195,53
0.291624047,1.320941518,1.029317472,53
0.05577321,-1.940570355,-1.996343565,53
0.006139944,2.134793885,2.12865394,53
0.135147598,3.073733588,2.93858599,53
-0.04855077,3.120705685,-3.113928853,53
-0.027866743,2.679993476,2.707860219,53
-0.015799785,-0.069797087,-0.053997302,53
-0.082978794,-2.616788902,-2.533810108,53
0.227758797,0.911547512,0.683788715,53
0.038706553,-0.366432272,-0.405138824,53
-0.05563775,-2.505600896,-2.449963147,53
0.193293546,1.793153522,1.599859976,53
-0.178998652,-0.840156937,-0.661158285,53
-0.191049499,2.540717156,2.731766655,53
0.322166409,1.359976541,1.037810131,53
-0.212645349,2.091054365,2.303699714,53
-0.323048429,-1.181836094,-0.858787665,53
-0.12772979,-0.676465156,-0.548735366,53
0.119217868,-2.306113221,-2.42533109,53
-0.286434223,-1.266321224,-0.979887,53
0.148033564,0.967805331,0.819771767,53
-0.159723897,0.785073467,0.944797364,53
-0.04987795,-1.431487179,-1.381609229,53
-0.045961953,-0.437957951,-0.391995998,53
0.199824621,0.079021811,-0.12080281,53
-0.126561197,-2.105152848,-1.978591651,53
-0.059795842,-2.694865159,-2.635069317,53
0.501381615,2.047438271,1.546056655,53
-0.270367501,-1.618877585,-1.348510084,53
-0.085914402,-0.381822596,-0.295908193,53
-0.208726706,2.596737587,2.805464294,53
0.039660418,-1.441942648,-1.481603066,53
0.13154701,2.140333229,2.008786219,53
0.198898636,-0.347674485,-0.54657312,53
-0.031268257,-2.154935656,-2.123667399,53
-0.051343878,-1.847840221,-1.796496343,53
0.097575021,3.015112458,2.917537437,53
0.160075797,-1.988624585,-2.148700381,53
0.16478945,1.447691594,1.282902144,53
0.074811838,-3.073733588,3.134639881,53
0.03400239,3.10485138,3.070848991,53
0.085258048,-0.239399857,-0.324657905,53
-0.152983025,-1.425195014,-1.272211989,53
-0.307422146,-1.211474461,-0.904052315,53
-0.090438033,3.094357344,-3.09838993,53
0.036003095,-2.186756804,-2.222759899,53
0.241025042,1.167926774,0.926901732,53
0.103445315,0.561619178,0.458173863,54
0.051682591,-1.491026447,-1.542709038,54
0.033920901,1.458880093,1.424959192,54
-0.007278398,0.842670741,0.849949139,54
-0.101295382,-2.62786884,-2.526573459,54
-0.010493869,3.100322715,3.110816584,54
0.00304847,-0.076395943,-0.079444414,54
-0.031769762,-1.699104856,-1.667335094,54
0.047551197,2.177264631,2.129713434,54
0.05752301,-1.428181397,-1.485704407,54
0.096547833,1.816794249,1.720246415,54
0.016135947,1.314067134,1.297931187,54
-0.160920315,1.737834553,1.898754868,54
-0.095960872,1.678476591,1.774437463,54
0.062994661,-2.641635411,-2.704630072,54
-0.038365306,2.505373066,2.543738372,54
-0.00012643,1.52854909,1.52867552,54
0.03054212,-0.2774276,-0.307969721,54
0.013121707,-1.361868024,-1.37498973,54
-0.039975354,-1.345174922,-1.305199567,54
-0.06214589,1.639062486,1.701208376,54
0.086091807,-1.578069022,-1.664160829,54
0.015202077,-0.011157485,-0.026359562,54
-0.126429243,-3.043590144,-2.917160901,54
-0.077855005,2.218981268,2.296836273,54
0.015629071,-0.412476731,-0.428105802,54
-0.022282362,0.988635844,1.010918206,54
-0.14033625,-1.711667198,-1.571330947,54
0.083249364,2.865188501,2.781939137,54
0.009384549,-0.312777587,-0.322162136,54
0.125332269,-0.465627626,-0.590959896,54
0.002779591,0.263176283,0.260396692,54
0.006285417,2.887819384,2.881533967,54
-0.05848406,-0.799489546,-0.741005486,54
0.0149716,0.078391204,0.063419604,54
0.085034682,0.880245076,0.795210394,54
-0.060417666,-1.58164613,-1.521228464,54
-0.054576293,1.141936952,1.196513245,54
-0.016539703,-2.650160401,-2.633620699,54
0.029678759,0.466466682,0.436787923,54
-0.067900863,2.50293415,2.570835014,54
0.084316139,1.833883669,1.749567531,54
0.050274052,-1.662272014,-1.712546067,54
-0.117406643,-1.549987829,-1.432581186,54
0.047541965,2.176886833,2.129344868,54
-0.009724698,3.136006076,-3.137454533,54
0.199929552,-2.364213653,-2.564143205,54
0.122284281,-1.202071147,-1.324355427,54
0.129870331,-0.888562615,-1.018432946,54
0.079223254,0.579891873,0.500668619,54
-0.11154229,2.120184138,2.231726428,55
-0.126608036,-2.714114994,-2.587506958,55
-0.173345896,-0.777379001,-0.604033105,55
-0.021932965,-2.51750841,-2.495575445,55
0.13535521,-2.451588299,-2.586943509,55
-0.050065756,-1.646232232,-1.596166476,55
-0.168925052,-1.045409636,-0.876484585,55
-0.150972119,-0.265937441,-0.114965322,55
0.170115579,2.052489237,1.882373658,55
0.069615536,-1.906322428,-1.975937964,55
-0.11739066,3.070825741,-3.094968906,55
-0.190208318,-1.722616715,-1.532408396,55
0.030202657,-1.560214415,-1.590417072,55
0.014301678,0.855356562,0.841054883,55
0.045463615,-1.294599522,-1.340063137,55
-0.049689048,-0.201443676,-0.151754628,55
0.005183868,-0.446485913,-0.451669781,55
-0.07858748,-2.951689241,-2.873101761,55
-0.127693882,-2.276133395,-2.148439513,55
0.085383856,-2.741830542,-2.827214397,55
-0.184071895,1.431695209,1.615767104,55
0.005549919,0.149453809,0.14390389,55
0.126635164,0.640341554,0.51370639,55
0.0839909,1.504355522,1.420364622,55
-0.102739432,0.556599318,0.65933875,55
0.127419331,-2.060753653,-2.188172985,55
0.094602391,-2.233527612,-2.328130003,55
0.09131404,1.447175498,1.355861458,55
0.219620479,1.292018929,1.07239845,55
-0.013921078,-0.034930946,-0.021009868,55
-0.250296109,2.478620672,2.728916781,55
-0.077798574,-0.258438891,-0.180640317,55
0.042784287,2.677014676,2.634230389,55
0.006949986,-2.130430544,-2.13738053,55
0.031608679,-1.560101242,-1.591709921,55
0.11157485,2.446820728,2.335245878,55
0.000835138,-1.940363559,-1.941198697,55
0.24460082,-1.924548431,-2.169149251,55
0.171059508,-2.552765421,-2.723824929,55
0.012423066,3.141592654,3.129169588,55
-0.312368975,-0.878966258,-0.566597284,55
0.095063836,-2.315772769,-2.410836606,55
-0.012172025,3.125592995,3.13776502,55
-0.278844168,2.085443757,2.364287925,55
-0.088040161,-1.14047595,-1.052435789,55
-0.129160627,0.366959914,0.496120541,55
0.162330724,1.19936863,1.037037906,55
-0.234575324,0.976667902,1.211243226,55
-0.407556542,1.455980098,1.86353664,55
0.23482237,-1.607829131,-1.842651501,55
-0.069574074,1.899027567,1.968601641,56
-0.001245817,0.866707698,0.867953516,56
-0.061492497,-0.403330777,-0.341838281,56
0.110367104,-2.917726107,-3.028093211,56
-0.010853037,1.85094524,1.861798277,56
0.017029585,-3.004085183,-3.021114767,56
-0.076702078,1.04578283,1.122484908,56
-0.091255365,2.743762023,2.835017387,56
0.004307019,-2.03363984,-2.037946858,56
-0.004590924,-0.477554384,-0.47296346,56
-0.192079399,-1.661426365,-1.469346966,56
0.004286335,-0.365807642,-0.370093977,56
-0.200341532,-1.322086338,-1.121744806,56
0.002281763,2.246552703,2.244270941,56
-0.134421936,-1.356398283,-1.221976348,56
-0.157617925,-1.584980486,-1.427362561,56
0.098810005,1.379177018,1.280367013,56
0.020598539,-0.976066036,-0.996664575,56
0.039839721,-2.835402135,-2.875241856,56
0.145269425,-0.10407263,-0.249342055,56
-0.164057045,1.130752992,1.294810037,56
-0.131270347,1.273991249,1.405261596,56
0.079646129,1.925988661,1.846342532,56
-0.054728349,2.841639791,2.89636814,56
0.075834696,-1.76216066,-1.837995356,56
0.095289971,1.910585136,1.815295165,56
-0.063157008,2.883493062,2.94665007,56
0.042946887,2.79854037,2.755593483,56
-0.0035165,0.377278432,0.380794932,56
-0.022050254,-2.103300425,-2.081250171,56
-0.030529656,2.866419181,2.896948836,56
0.016963209,-0.39479112,-0.411754329,56
0.049076092,1.961359123,1.912283031,56
0.087638964,1.216815868,1.129176904,56
0.093802557,-2.048014972,-2.141817529,56
-0.023974851,3.130840069,-3.128370387,56
-0.017009656,0.551920964,0.56893062,56
-0.061602311,2.526923099,2.58852541,56
0.033387978,0.651598231,0.618210252,56
0.082078136,-0.407317052,-0.489395188,56
-0.056016481,1.542629175,1.598645656,56
-0.001081765,0.153543783,0.154625548,56
0.001801263,-3.024081008,-3.025882271,56
-0.024237312,1.270905986,1.295143297,56
-0.116618143,-0.592703721,-0.476085577,56
-0.01627604,3.06320145,3.07947749,56
0.008011557,0.089112956,0.081101399,56
0.063207937,3.141592654,3.078384716,56
-0.043147505,0.962277073,1.005424578,56
-0.054326706,1.534436697,1.588763403,56
-0.258207322,1.302948166,1.561155488,57
0.053595748,-2.436414446,-2.490010194,57
0.08036511,0.541893701,0.461528591,57
0.272662759,0.909923234,0.637260474,57
-0.294991336,-1.606400874,-1.311409538,57
-0.01902173,-0.174256506,-0.155234776,57
-0.199922768,-1.546865845,-1.346943077,57
-0.074169695,0.201561998,0.275731693,57
0.346701667,-2.402530237,-2.749231904,57
0.309994792,-1.620291171,-1.930285962,57
0.100731316,-0.084241333,-0.18497265,57
0.061457995,-2.395386609,-2.456844604,57
0.347388419,-2.962363835,2.973433053,57
-0.401105195,-1.771462535,-1.370357341,57
0.061103474,-2.527335805,-2.588439279,57
-0.161300126,3.08342724,-3.038457942,57
0.249306715,-0.587177975,-0.836484689,57
-0.238740698,0.889083308,1.127824005,57
-0.025972616,-2.433900596,-2.40792798,57
-0.091545754,-2.244556475,-2.15301072,57
-0.207158132,3.00593153,-3.070095645,57
0.199132997,1.135798984,0.936665987,57
-0.095956706,-2.418134171,-2.322177465,57
-0.014649151,1.61047366,1.625122812,57
0.286527115,0.670276028,0.383748914,57
-0.34972272,-2.656848174,-2.307125454,57
0.24612375,0.619252138,0.373128388,57
0.460734644,-2.656391561,-3.117126205,57
-0.007846621,-0.156703338,-0.148856717,57
0.633821529,1.852005345,1.218183816,57
0.451777976,-1.099586108,-1.551364084,57
-0.112875722,3.056311045,-3.11399854,57
0.098352002,-0.122997412,-0.221349414,57
-0.256774698,2.008134219,2.264908917,57
0.209324326,0.576647039,0.367322714,57
-0.56893974,-1.728121717,-1.159181976,57
0.860701822,0.592861693,-0.267840128,57
-0.057376045,2.904731606,2.962107651,57
-0.247367662,0,0.247367662,57
0.896806347,-0.201304195,-1.098110542,57
-0.156720481,1.712450872,1.869171353,57
-0.112089231,0.804472508,0.916561738,57
0.079232729,0.384096034,0.304863305,58
-0.156500738,-1.196288487,-1.03978775,58
-0.106086295,2.645682964,2.751769259,58
0.05622747,-2.651635327,-2.707862798,58
0.439851869,1.041456783,0.601604914,58
0.145395531,-2.417138898,-2.562534429,58
0.171306605,-2.537972298,-2.709278903,58
-0.286703473,-1.925414279,-1.638710806,58
0.353823072,0.750541646,0.396718574,58
0.30521236,0.809783573,0.504571213,58
-0.005124852,2.48679223,2.491917082,58
0.254794429,0.449422337,0.194627908,58
0.078303385,-0.559634217,-0.637937602,58
0.250608252,1.944754867,1.694146615,58
-0.06567055,2.195340657,2.261011207,58
0.224575552,1.913273799,1.688698247,58
-0.042791775,0.694123207,0.736914982,58
-0.004852392,-2.890493179,-2.885640787,58
-0.086752819,-0.697542007,-0.610789188,58
0.090090363,1.020976644,0.930886281,58
0.00748861,1.91226675,1.90477814,58
-0.042352315,0.535820845,0.578173159,58
0.214952832,-0.179007637,-0.393960469,58
0.293620665,2.196981851,1.903361185,58
0.245749967,2.047285843,1.801535876,58
0.153788138,-1.351894429,-1.505682566,58
-0.047970275,-1.93868324,-1.890712965,58
-0.334010137,-1.224776025,-0.890765888,58
0.273447783,0.99393721,0.720489427,58
0.218886225,-1.063448135,-1.28233436,58
-0.185630646,-2.822889372,-2.637258726,58
0.225165802,2.107528749,1.882362947,58
-0.044953717,1.278325482,1.323279199,58
0.230084194,-2.164924751,-2.395008946,58
0.244626466,2.119693501,1.875067034,58
-0.107808486,-1.541386682,-1.433578196,58
-0.423153035,-1.170980092,-0.747827057,58
0.009853536,1.328092326,1.31823879,58
-0.051113985,-1.532339529,-1.481225543,58
-0.187032628,2.049259527,2.236292155,58
-0.008889705,2.663719772,2.672609478,58
-0.032912488,-1.343590885,-1.310678397,58
0.141340695,-2.842761234,-2.984101929,58
0.022520853,-0.255481972,-0.278002826,58
0.152402955,1.080839001,0.928436046,58
-0.012077529,2.330109846,2.342187375,58
-0.060109624,2.625370421,2.685480045,58
0.002344643,0.166282464,0.163937821,58
0.208383412,-0.563543735,-0.771927146,58
0.07428622,1.240498972,1.166212752,58
-0.234017063,1.753690904,1.987707967,59
0.030399716,2.838062343,2.807662627,59
-0.203974358,2.007213408,2.211187766,59
-0.139062064,2.87789837,3.016960434,59
0.045976222,2.696778161,2.650801939,59
-0.089123683,1.73532901,1.824452693,59
-0.126368174,1.942224023,2.068592197,59
0.012616961,-0.513765725,-0.526382686,59
-0.055507882,0.077154685,0.132662567,59
-0.036949826,2.191571141,2.228520967,59
0.101397856,-1.598572319,-1.699970175,59
-0.016350466,0.279164488,0.295514954,59
-0.056312976,-0.90459758,-0.848284604,59
-0.107034782,0.442944044,0.549978826,59
-0.094659689,-0.789582239,-0.69492255,59
-0.229518074,0.692786904,0.922304978,59
-0.087447591,-2.13852546,-2.051077869,59
0.101293448,-0.067314637,-0.168608085,59
0.164538953,-0.795348128,-0.95988708,59
-0.134151697,-1.022694037,-0.88854234,59
0.349280636,-1.619750766,-1.969031402,59
-0.063639743,1.343212313,1.406852055,59
0.018797921,1.483894536,1.465096615,59
0.022271752,-2.017547079,-2.039818831,59
-0.067054989,0.789582239,0.856637229,59
0.06185998,-2.412930019,-2.474789999,59
-0.008228963,0.562464404,0.570693367,59
0.029432433,-0.074541736,-0.103974169,59
-0.025430005,-2.799782268,-2.774352263,59
0.036380733,3.129828083,3.093447351,59
0.005347508,1.809654179,1.804306671,59
0.081004013,-2.285064348,-2.36606836,59
0.102163064,-3.092522747,3.088499496,59
0.08631439,0.094325282,0.008010892,59
0.008313477,-2.040103076,-2.048416554,59
0.191740597,-2.198037631,-2.389778229,59
-0.134241454,2.907375164,3.041616619,59
-0.150420775,1.070547496,1.220968271,59
-0.04543978,-1.110987471,-1.065547691,59
-0.134108633,0.812377605,0.946486237,59
0.139571221,2.488429784,2.348858564,59
-0.019473072,-0.60953834,-0.590065267,59
0.280492032,-2.046767867,-2.327259899,59
-2.701642531,1.424340524,-2.157202252,59
0.087610436,-1.044514123,-1.132124559,59
0.002755889,2.388717287,2.385961398,59
0.021348077,2.355936597,2.334588519,59
0.058436751,-3.081610644,-3.140047395,59
0.024898784,0.725528519,0.700629734,59
0.04455074,1.873376011,1.828825271,59
-0.002300832,-3.121888858,-3.119588026,60
0.029569159,0.846878812,0.817309654,60
0.044675432,2.466680515,2.422005083,60
0.054709095,2.296324845,2.24161575,60
-0.034655865,-3.068565764,-3.0339099,60
-0.109331524,-2.765149643,-2.655818119,60
0.010334801,-0.758317338,-0.768652139,60
-0.054710102,0.681957907,0.736668009,60
-0.032244221,3.128492404,-3.122448682,60
-0.059008906,-3.077614486,-3.018605579,60
-0.052455549,-1.667850315,-1.615394766,60
-0.018965338,2.72118016,2.740145498,60
-0.123945156,-1.487511169,-1.363566012,60
0.226049943,2.560963908,2.334913964,60
0.053428194,2.112985579,2.059557386,60
-0.099217187,-1.962000006,-1.862782819,60
-0.039177814,0.650518624,0.689696438,60
-0.02713056,0.850815368,0.877945928,60
0.229885237,2.02241969,1.792534453,60
0.040752491,1.113697234,1.072944742,60
0.105950245,1.54276078,1.436810535,60
0.112060468,0.618042795,0.505982327,60
-0.063061238,0.678151107,0.741212344,60
-0.043584326,-0.281526536,-0.23794221,60
-0.144679882,-1.394891091,-1.250211209,60
0.151299941,2.326055357,2.174755416,60
0.081006979,1.046135326,0.965128347,60
0.027336909,2.866910099,2.839573189,60
0.012397974,-0.49974917,-0.512147144,60
-0.056297255,1.156130085,1.21242734,60
-0.047900106,0.487705075,0.535605181,60
-0.180128024,-2.330832042,-2.150704018,60
0.238756322,1.454336206,1.215579884,60
-0.113671855,2.049156524,2.162828379,60
-0.253829241,-0.443408992,-0.189579751,60
0.090884374,-2.812832577,-2.903716951,60
0.074918001,1.240498972,1.165580971,60
0.113804759,-2.779993507,-2.893798266,60
-0.063250985,-1.825337203,-1.762086218,60
-0.00452801,0.153543783,0.158071793,60
-0.089419063,0.451623363,0.541042426,60
-0.076622963,0.248709989,0.325332952,60
-0.212268947,-2.174034419,-1.961765472,60
-0.110074203,0.735881802,0.845956005,60
0.186826794,-2.671127888,-2.857954682,60
0.056384852,2.848962078,2.792577226,60
-0.073520047,2.422451953,2.495972,60
0.144197688,-2.659899743,-2.804097431,60
0.085750271,1.352087746,1.266337475,60
-0.063654835,0.651283171,0.714938005,60
0.235614594,0.671935212,0.436320618,61
0.237789858,1.649187531,1.411397673,61
0.144808578,2.077524748,1.932716171,61
0.256226752,1.743593426,1.487366673,61
0.047346283,2.842338557,2.794992274,61
0.006317449,1.616391032,1.610073583,61
0.059146648,2.808264998,2.74911835,61
0.171611481,1.024778921,0.85316744,61
-0.045751886,-2.109131312,-2.063379427,61
-0.152116352,-2.525076414,-2.372960062,61
0.149894272,1.663038559,1.513144287,61
0.112178618,-1.960351856,-2.072530475,61
-0.135811292,-1.660623518,-1.524812226,61
-0.140665975,-0.397715094,-0.257049119,61
0.133497394,0.592230292,0.458732898,61
0.019316773,-2.440136757,-2.45945353,61
0.031527168,0.14117918,0.109652011,61
0.12303501,1.179911452,1.056876442,61
0.017991032,-1.760172452,-1.778163485,61
-0.095118939,2.47562058,2.570739519,61
-0.053674424,-1.894039037,-1.840364613,61
-0.357272187,-0.83132375,-0.474051563,61
-0.182508722,-1.241879234,-1.059370512,61
0.077536163,-0.135210298,-0.212746461,61
0.137702369,2.403334923,2.265632553,61
-0.014717899,-0.904307725,-0.889589826,61
0.1429189,-1.820743174,-1.963662074,61
0.035552563,0.987882738,0.952330175,61
-0.393566496,-1.338085996,-0.944519501,61
0.100262121,2.529834911,2.42957279,61
0.136648566,-2.551347719,-2.687996286,61
-0.022467289,-2.627576338,-2.605109048,61
0.318514334,1.420789234,1.102274899,61
-0.068237493,2.659899743,2.728137236,61
0.140660275,1.445247216,1.304586941,61
-0.042570869,-2.549953117,-2.507382248,61
0.068198534,1.765666029,1.697467495,61
-0.154349646,-1.711739016,-1.55738937,61
-0.268789777,1.916948389,2.185738166,61
-0.147216032,-1.088914327,-0.941698294,61
-0.024487657,-2.507481147,-2.48299349,61
0.120243811,-1.496756095,-1.616999906,61
-0.236238828,-1.523561017,-1.287322189,61
-0.158570688,2.412930019,2.571500707,61
-0.038847295,-1.383842764,-1.344995469,61
-0.292406474,-1.41443366,-1.122027185,61
0.006884859,0.333507625,0.326622766,61
0.138440651,1.823412561,1.68497191,61
-0.247432497,2.469108067,2.716540563,61
0.023671342,2.660200585,2.636529243,61
0.101179953,2.770229642,2.669049689,62
-0.099195763,1.511239469,1.610435232,62
0.104743072,2.770198795,2.665455724,62
0.117262016,0.436784947,0.319522932,62
0.353686752,2.483643912,2.12995716,62
0.082529381,-0.106282818,-0.188812199,62
0.147683248,2.578450284,2.430767036,62
-0.098373539,-1.144291447,-1.045917909,62
0.193466702,0.784114037,0.590647335,62
0.044478703,2.062755654,2.018276951,62
-0.113928895,-0.092242232,0.021686663,62
-0.260599432,-0.829679454,-0.569080022,62
0.268249231,1.348439132,1.0801899,62
0.229353924,0.409931918,0.180577994,62
-0.260625535,-3.02861773,-2.767992196,62
0.241306375,-2.021998814,-2.263305189,62
-0.348933205,-1.957732027,-1.608798822,62
-0.440851128,-1.086314688,-0.645463561,62
0.014198689,0.178233886,0.164035197,62
0.026368736,-0.169868985,-0.196237721,62
-0.086776311,-2.525164641,-2.43838833,62
0.152609587,0.108866708,-0.043742879,62
-0.189389736,-2.091644413,-1.902254678,62
0.215550727,0.114458213,-0.101092514,62
0.171422946,-0.27659558,-0.448018526,62
0.272438354,0.677178759,0.404740405,62
0.780269704,-1.803349131,-2.583618836,62
-0.039073423,-0.364242874,-0.325169451,62
0.11436511,-0.405886706,-0.520251817,62
0.221089709,-0.856934054,-1.078023763,62
-0.361775865,-2.161854851,-1.800078986,62
0.154186929,2.527279206,2.373092277,62
0.228697339,-2.327759593,-2.556456932,62
0.248239871,0.803888853,0.555648982,62
0.227526932,1.172774192,0.94524726,62
-0.093649052,-0.44888329,-0.355234238,62
-0.207098953,-2.218848053,-2.011749101,62
-0.155701535,-1.011828745,-0.856127209,62
-0.272437661,-0.848388816,-0.575951155,62
-0.062696693,-1.386446252,-1.323749559,62
-0.199672495,-1.21149394,-1.011821445,62
0.045485267,2.01178385,1.966298583,62
-0.023624246,0.026880102,0.050504348,62
0.098042385,-0.735541341,-0.833583726,62
0.114408245,-3.094856588,3.073920474,62
-0.125960688,-1.372397548,-1.24643686,62
-0.052598401,-0.739254773,-0.686656372,62
-0.108102266,-0.088178115,0.019924151,62
-0.049243177,-1.154634694,-1.105391517,62
-0.112995359,-2.207432474,-2.094437115,62
-0.161646835,-1.78776295,-1.626116115,63
-0.151552887,-2.399199296,-2.247646408,63
-0.069690455,3.052366183,3.122056639,63
-0.043150997,-0.471089961,-0.427938964,63
0.083208534,2.519094273,2.435885739,63
-0.048400287,-3.039118319,-2.990718032,63
-0.136548259,-0.489957326,-0.353409068,63
0.012395145,2.575401083,2.563005938,63
0.204391903,1.114085308,0.909693405,63
0.000661158,-2.467896394,-2.468557552,63
-0.086184362,-1.754256282,-1.66807192,63
-0.245709611,1.009120878,1.254830488,63
0.021924375,0.489957326,0.468032952,63
0.011587466,0.179516348,0.167928882,63
0.018427038,0.666117269,0.647690232,63
-0.021589817,3.123735985,-3.137859505,63
-0.201297359,-0.582139296,-0.380841937,63
-0.091968282,-2.23796497,-2.145996688,63
0.130263314,0.969942781,0.839679467,63
-0.034395398,-2.338096172,-2.303700773,63
0.027517223,-2.632856536,-2.660373759,63
-0.054740479,-2.200784128,-2.146043649,63
-0.025699578,2.142385995,2.168085573,63
-0.097066495,-2.399516735,-2.30245024,63
0.070599778,2.211743159,2.14114338,63
-0.024824974,0.152087119,0.176912092,63
-0.031094572,-0.755742674,-0.724648102,63
-0.120413219,1.310632959,1.431046177,63
-0.008817322,-0.544424144,-0.535606822,63
-0.200950202,1.978028966,2.178979168,63
-0.042412645,-2.16059134,-2.118178695,63
0.074097874,-0.958906562,-1.033004436,63
0.097763163,0.920745023,0.82298186,63
-0.163791256,-0.774411393,-0.610620136,63
-0.100433624,3.08605138,-3.096700303,63
-0.063738999,1.363887398,1.427626396,63
0.060171745,1.563388953,1.503217208,63
-0.110330079,-2.999855109,-2.889525031,63
0.062576645,-2.349227485,-2.411804129,63
-0.10174345,1.946279921,2.048023371,63
-0.083873468,1.291378578,1.375252046,63
-0.099461999,1.574836725,1.674298724,63
-0.164522369,0.695663191,0.86018556,63
-0.056410304,-0.911670536,-0.855260232,63
-0.165174489,2.779272415,2.944446904,63
0.034628559,-0.678833122,-0.71346168,63
-0.054565742,2.157014332,2.211580074,63
-0.177029574,1.517333129,1.694362703,63
-0.054986056,2.226202057,2.281188113,63
-0.147497119,1.764631582,1.912128702,63
-0.165223303,-0.968955858,-0.803732555,64
-0.155963788,-0.727957913,-0.571994125,64
0.110001349,2.071682506,1.961681157,64
0.227817982,1.138626382,0.9108084,64
-0.071241233,-1.864953038,-1.793711805,64
-0.01491606,2.97531019,2.99022625,64
-0.159357815,1.526359196,1.685717011,64
-0.144099262,-1.939445145,-1.795345883,64
0.177988374,0.473697522,0.295709148,64
0.015529303,0.19294755,0.177418248,64
-0.273378906,-0.517541784,-0.244162878,64
0.125629278,-2.857798544,-2.983427823,64
-0.260417424,-0.546017406,-0.285599983,64
-0.029159229,3.070194428,3.099353657,64
-0.079490217,2.954639091,3.034129308,64
0.249715758,1.14860966,0.898893903,64
0.447284389,2.214297436,1.767013047,64
-0.270652818,-1.211089327,-0.940436509,64
-0.083743472,0.14261493,0.226358402,64
-0.393723507,-1.308165449,-0.914441941,64
-0.186579902,-0.789582239,-0.603002337,64
0.241942017,0.773751435,0.531809419,64
-0.217886204,-0.547318642,-0.329432438,64
-0.035363718,2.529834911,2.565198629,64
0.088934527,1.137049095,1.048114568,64
-0.212507458,-0.527927447,-0.315419989,64
-0.133608049,-1.305693262,-1.172085213,64
-0.34269288,-2.380579899,-2.037887019,64
0.461148132,1.287002218,0.825854085,64
0.076813009,0.797044891,0.720231882,64
0.207664727,-2.344547762,-2.552212489,64
-0.176449203,-2.23603571,-2.059586507,64
0.083813751,2.17469865,2.0908849,64
0.229900739,-1.063448135,-1.293348873,64
0.007351054,-2.605771809,-2.613122863,64
-0.200342139,2.766734429,2.967076568,64
-0.104536993,2.529834911,2.634371904,64
-0.012166859,-0.582913589,-0.57074673,64
-0.320953554,-2.301832739,-1.980879185,64
0.281601874,2.358192775,2.0765909,64
-0.239577894,-0.380870231,-0.141292337,64
-0.004568645,2.522186765,2.526755409,64
-0.041638987,-1.424715196,-1.383076209,64
0.278565125,1.739072808,1.460507683,64
0.10987937,2.670502692,2.560623323,64
-0.217195154,-0.449422337,-0.232227183,64
-0.131853321,-2.069970178,-1.938116856,64
-0.129328692,-0.815263011,-0.685934319,64
-0.200323354,2.736949397,2.937272751,64
-0.116866749,-0.227584014,-0.110717265,64
-0.043606967,1.905842216,1.949449183,65
-0.010041803,-0.473069127,-0.463027325,65
-0.163599685,2.419376744,2.582976429,65
-0.034891861,-0.82539623,-0.790504368,65
0.011277819,0.258791819,0.247514,65
0.088947037,0.677790858,0.588843821,65
-0.032249983,2.622995714,2.655245696,65
0.004118766,3.005659727,3.001540961,65
-0.018532913,1.33113034,1.349663252,65
-0.01208116,2.171279299,2.183360459,65
0.058587319,2.244439321,2.185852002,65
-0.057596377,-1.945214637,-1.887618259,65
-0.015265123,1.447843484,1.463108607,65
