error,nontarget_error_1,nontarget_error_2,nontarget_error_3,nontarget_error_4,nontarget_error_5,setsize,response,target,nontarget_1,nontarget_2,nontarget_3,nontarget_4,nontarget_5,subject
-0.243142908,2.456320371,-1.118564495,NaN,NaN,NaN,3,2.683128787,2.926271695,-0.571868075,0.782282146,NaN,NaN,NaN,49
-2.874834804,1.261013779,1.667382247,NaN,NaN,NaN,3,-0.839301724,2.03553308,0.210856027,0.414040261,NaN,NaN,NaN,49
0.387412202,0.372123691,1.67188555,NaN,NaN,NaN,3,-2.857798544,3.03797456,-1.242837426,-0.592956497,NaN,NaN,NaN,49
0.181534243,-0.649795543,2.647695965,NaN,NaN,NaN,3,-1.448500001,-1.630034244,-1.049147772,0.599597982,NaN,NaN,NaN,49
-0.492120035,1.340262105,0.894035699,NaN,NaN,NaN,3,2.184887791,2.677007825,-1.379017706,1.539461745,NaN,NaN,NaN,49
-0.099090361,1.841386904,3.020793461,NaN,NaN,NaN,3,-1.465630204,-1.366539842,0.18787835,0.777581629,NaN,NaN,NaN,49
-0.077373561,0.486696961,1.842806644,NaN,NaN,NaN,3,0.295698731,0.373072291,0.391197846,1.069252687,NaN,NaN,NaN,49
0.003544489,-1.141449496,0.621046714,NaN,NaN,NaN,3,-0.223911843,-0.227456332,-0.68268067,0.198567435,NaN,NaN,NaN,49
-0.069516808,0.203231479,2.951010364,NaN,NaN,NaN,3,-1.776959544,-1.707442736,-0.786864032,0.58702541,NaN,NaN,NaN,49
-0.665606439,3.050071586,-2.07458981,NaN,NaN,NaN,3,2.026328258,2.691934697,-0.603392732,-0.024130776,NaN,NaN,NaN,49
-0.647071065,-0.45370228,-2.4309117,NaN,NaN,NaN,3,-1.317612072,-0.670541008,-0.885657176,1.267330767,NaN,NaN,NaN,49
0.132301136,3.017442186,0.79980374,NaN,NaN,NaN,3,0.596997863,0.464696727,-1.334372629,0.698400802,NaN,NaN,NaN,49
-0.003211747,2.68372343,2.736510833,NaN,NaN,NaN,3,0.701455896,0.704667644,-1.44900299,-1.422609289,NaN,NaN,NaN,49
-0.948450106,2.818105261,0.302881082,NaN,NaN,NaN,3,1.780550204,2.72900031,-0.842264921,1.041715643,NaN,NaN,NaN,49
0.232200267,0.949531615,-2.668301991,NaN,NaN,NaN,3,-2.57912825,-2.811328517,-0.814798317,0.517877533,NaN,NaN,NaN,49
-0.567362662,1.025376022,1.110500859,2.624129246,-1.366399994,-1.09412082,6,-2.746801534,-2.179438872,-0.860712756,-0.818150338,-0.061336144,1.08499189,1.221131476,49
0.092142872,0.292175011,0.97150778,1.216437949,1.598185097,-1.788734285,6,-2.511454375,-2.603597247,-1.109639682,-0.769973297,-0.647508213,-0.456634639,0.991498323,49
-0.379487279,2.231422943,-2.547184133,-2.257311149,-1.728192336,-1.044368186,6,1.318007485,1.697494765,-1.366877439,-0.614588324,-0.469651832,-0.205092425,0.13681965,49
-2.979370673,0.356663757,1.117391758,1.497475421,-1.105952728,-1.086867576,6,-2.574750147,0.404620526,-1.109043195,-0.728679194,-0.538637363,1.301241216,1.310783792,49
1.059477758,-1.181427024,-1.117686337,-0.081020718,-3.037347821,-2.229134367,6,-1.826379141,-2.885856899,-1.503903083,-1.472032739,-0.95369993,0.709729173,1.1138359,49
1.425170609,-2.196618813,-1.967029896,-0.403279362,-0.205430083,0.20865415,6,0.198300498,-1.22687011,-0.999159157,-0.884364699,-0.102489432,-0.003564792,0.203477324,49
0.56276539,1.643394958,3.046102907,-2.309884114,-0.858272698,0.250282101,6,2.581376703,2.018611313,-1.029206823,-0.327852849,0.135746295,0.861552003,1.415829402,49
1.295724319,-0.7058159,1.490285522,2.871852991,2.952105377,-1.61241833,6,-2.149338338,2.83812265,-1.427577119,-0.329526408,0.361257327,0.40138352,1.26071432,49
0.048649392,0.220245711,1.283143636,1.316942763,-3.077798211,-1.750111541,6,-3.089559787,-3.138209179,-1.434657038,-0.903208075,-0.886308512,0.057913655,0.72175699,49
2.347156917,-3.030797413,-2.023189996,0.125816818,1.998159313,2.348922017,6,0.047895034,-2.299261883,-1.491451189,-0.987647481,0.086855926,1.023027174,1.198408525,49
2.798790927,2.349862937,2.973957133,-2.724742254,-1.748881407,0.456279086,6,1.991448074,-0.807342853,-0.970937148,-0.65889005,-0.36664709,0.121283334,1.22386358,49
-2.64005655,-2.844991171,-1.969432305,-1.754714613,-0.555680058,-0.168191939,6,0.147702251,2.787758802,-1.34864446,-0.910865027,-0.803506181,-0.203988904,-0.010244844,49
0.337437266,-2.209672195,-0.700132036,-0.279252842,1.604965707,2.082265872,6,-0.214421314,-0.551858579,-1.212046754,-0.457276675,-0.246837078,0.695272197,0.933922279,49
3.037457279,-0.978001941,1.201813127,2.899259036,3.027553511,-2.827664066,6,-1.306917702,1.938810327,-1.142459821,-0.052552287,0.796170667,0.860317905,1.07430177,49
-1.542881075,-2.697807626,-2.558171427,-2.541746207,-1.456467658,-1.321862769,6,-7.11E-15,1.542881075,-1.348903813,-1.279085714,-1.270873104,-0.728233829,-0.660931385,49
1.388615483,-2.173865,-1.833649269,1.045133292,1.676625072,2.075716939,6,0.236726111,-1.151889371,-0.968569444,-0.798461579,0.640929701,0.956675592,1.156221525,49
-2.157643061,-0.385443956,-0.241128673,1.549218509,-2.982005557,-2.077122055,6,-1.829001281,0.328641779,-1.107222619,-1.035064977,-0.139891386,0.736089235,1.188530986,49
1.295954739,-2.417408259,0.299226795,0.461168374,0.616024672,1.06644811,6,-0.095712306,-1.391667046,-1.256560283,0.101757244,0.182728034,0.260156183,0.485367902,49
1.094905567,-0.349389306,-0.341588454,-0.059615394,-0.708023978,-0.584008255,6,-2.57912825,2.60915149,-1.464258778,-1.460358352,-1.319371822,1.498016539,1.560024401,49
-2.527436937,-2.968993568,-0.45619559,0.331558781,0.911711012,2.504845249,6,0.233085307,2.760522244,-1.36795413,-0.111555142,0.282322044,0.57239816,1.368965278,49
0.449370379,0.937706189,1.652241741,2.265609523,3.024731177,-2.456667244,6,2.466070991,2.016700612,-1.439704063,-1.082436287,-0.775752396,-0.396191569,0.004701874,49
-0.537492283,1.268338706,1.372315048,-1.400094151,-1.398883413,-1.176007713,6,1.997097444,2.534589727,-1.508874578,-1.456886407,0.298501647,0.299107015,0.410544865,49
0.07320145,0.33977127,0.383332499,0.383506242,0.553968962,-1.494642007,6,-2.358474168,-2.431675618,-1.009351449,-0.987570834,-0.987483963,-0.902252603,1.215034566,49
-0.042103772,0.915623258,1.77779265,-2.443566993,-0.620514895,-0.512499113,6,2.850335892,2.892439664,-1.258613078,-0.827528382,0.203384449,1.114910499,1.16891839,49
1.156439308,-0.669389333,-0.620690627,0.565833081,1.528402158,-1.885563881,6,-1.811663219,-2.968102527,-1.240526276,-1.216176923,-0.622915069,-0.14163053,1.292979104,49
-3.073932807,-2.478354952,0.624976077,1.520809539,1.836846401,2.868639787,6,-0.421019124,2.652913683,-1.449687038,0.101978477,0.549895208,0.707913638,1.223810331,49
0.264500981,1.062953979,1.331113572,1.811108221,2.262036485,-0.137718035,6,-3.037789857,2.980894469,-0.987417939,-0.853338142,-0.613340818,-0.387876686,1.553838708,49
0.179240405,0.807344212,1.08673101,1.138249873,-2.900614322,-1.247524439,6,-1.987208226,-2.166448631,-0.589932007,-0.450238608,-0.424479176,0.69768138,1.524226321,49
0.045224052,-0.373471958,-0.056230801,0.119274002,0.174074041,1.2361585,6,0.22440563,0.179181578,-0.074533164,0.084087415,0.171839816,0.199239835,0.730282065,49
1.135940937,-2.444931153,-0.984808544,0.379538736,0.432514047,1.38535549,6,0.077630892,-1.058310045,-1.183650131,-0.453588826,0.228584814,0.25507247,0.731493191,49
-1.424484023,-1.992530061,-1.955955203,0.437765029,0.657094159,1.275810392,6,0.496579819,1.921063842,-0.747975121,-0.729687692,0.467172424,0.576836989,0.886195105,49
-2.171366696,-0.750147616,-0.138655089,0.777708565,1.683104059,2.739570521,6,-0.809783573,1.361583123,-0.779965594,-0.474219331,-0.016037504,0.436660243,0.964893474,49
-0.102591521,0.272819298,2.454075757,-2.893583076,-2.677719516,-1.131849917,6,3.003879675,3.106471196,-1.503243167,-0.412614937,0.0551483,0.163080079,0.936014879,49
0.557110765,1.054119995,1.407996259,1.976814049,-1.652373565,-0.15726644,6,2.51750841,1.960397645,-1.355778451,-1.178840319,-0.894431424,0.432567423,1.180120985,49
0.522390253,-1.883316993,-1.502837748,0.558837195,0.866800679,1.327899866,6,-0.683230981,-1.205621235,-1.283273987,-1.093034364,-0.062196893,0.091784849,0.322334442,49
-1.507551342,-2.693431335,-2.686244183,-2.243370819,-1.398001525,-0.30247139,6,0.568769553,2.076320895,-1.062330891,-1.058737315,-0.837300633,-0.414615986,0.133149082,49
-1.205950426,-1.667051996,-0.27313171,-0.068648865,1.877077949,2.579920778,6,0.536221566,1.742171992,-0.565415215,0.131544928,0.233786351,1.206649757,1.558071172,49
0.130878606,2.683754046,-0.161816524,0.292386294,0.965966779,2.124574899,6,0.466856043,0.335977437,-1.566287609,0.15251976,0.379621169,0.716411411,1.295715471,49
0.947476463,0.677967779,0.7387647,-0.431954343,-0.10636325,0.319189737,6,2.756589384,1.809112921,-1.424314072,-1.393915612,1.162317521,1.325113067,1.537889561,49
-1.211326207,-2.030190264,-0.523749611,0.732174305,2.477074589,2.583338658,6,-0.482235357,0.72909085,-1.256212811,-0.502992484,0.124969474,0.997419616,1.05055165,49
-0.142722874,-2.236856556,-2.001531525,-0.272088136,0.692395769,2.572914869,6,0.030454499,0.173177373,-1.103201028,-0.985538513,-0.120816818,0.361425134,1.301684684,49
2.716078848,1.784861815,2.589650556,-2.057419646,-0.715159292,-0.137707482,6,3.107113311,0.391034463,-0.695605091,-0.29321072,0.524846833,1.19597701,1.484702915,49
-1.907669314,0.012124172,0.620635812,2.931621086,3.055030469,-2.34083425,6,-2.487102644,-0.57943333,-1.237489236,-0.933233416,0.222259221,0.283963912,0.727624206,49
-0.13172464,-1.095627793,-0.099059295,-0.062113413,0.541203427,2.357989606,6,0.60121134,0.73293598,-0.247208226,0.251076022,0.269548964,0.571207384,1.479600473,49
-0.824879973,-0.607767307,0.606422521,1.014974854,2.391330404,-2.905276572,6,-2.000427128,-1.175547154,-1.304097217,-0.697002303,-0.492726137,0.195451638,0.688740804,49
1.601131394,-0.391326345,0.277911219,0.581409206,-2.111739231,-2.060817535,6,-1.91651754,2.765536373,-1.153921943,-0.81930316,-0.667554167,1.127464268,1.152925116,49
-0.629532343,1.39734333,1.46461979,1.846488827,-2.229299472,-1.904452277,6,1.926982203,2.556514546,-1.479429887,-1.445791657,-1.254857139,-0.151158634,0.011264963,49
0.197655293,2.642806851,-2.956060012,-2.777513302,-0.075782154,1.741360269,6,0.627241304,0.429586011,-1.506568576,-1.164409354,-1.075135999,0.275729575,1.184300787,49
-1.123025606,1.54636796,1.71103759,2.951635331,-1.071852856,-0.577291583,6,1.837854425,2.960880031,-1.449481461,-1.367146646,-0.746847776,0.383000785,0.630281421,49
-1.318996027,2.680668206,-1.500564658,-1.328867699,-0.836317801,0.247539948,6,0.771765339,2.090761366,-1.415375881,-0.364399659,-0.27855118,-0.032276231,0.509652643,49
0.934072033,0.421907862,1.853490928,NaN,NaN,NaN,3,1.042985219,0.108913187,0.732446541,1.448238074,NaN,NaN,NaN,50
-0.07877097,2.164436615,2.409913282,NaN,NaN,NaN,3,0.999727302,1.078498272,-1.559510695,-1.436772362,NaN,NaN,NaN,50
0.026667555,2.525241116,2.97996039,NaN,NaN,NaN,3,-0.763140413,-0.789807968,0.881050351,1.108409988,NaN,NaN,NaN,50
-0.71381207,0.095924599,0.206162488,NaN,NaN,NaN,3,1.58060017,2.29441224,0.838262385,0.893381329,NaN,NaN,NaN,50
-0.050639246,-0.2629588,0.449763893,NaN,NaN,NaN,3,-2.685045107,-2.634405862,-1.474001954,-1.117640607,NaN,NaN,NaN,50
1.009894704,0.607800739,-2.041010274,NaN,NaN,NaN,3,-1.576367343,-2.586262047,-0.484283302,1.332903845,NaN,NaN,NaN,50
0.587772493,0.78379115,1.01840673,NaN,NaN,NaN,3,-0.554808006,-1.142580499,0.114491572,0.231799362,NaN,NaN,NaN,50
-0.459253448,-1.513142461,1.139717557,NaN,NaN,NaN,3,1.115369363,1.574622811,-0.198886549,1.12754346,NaN,NaN,NaN,50
0.20836058,0.859870268,1.48499167,NaN,NaN,NaN,3,-0.414188163,-0.622548743,0.222841052,0.535401753,NaN,NaN,NaN,50
-0.415796781,-2.262743776,0.115018799,NaN,NaN,NaN,3,2.390546594,2.806343376,0.063901409,1.252782697,NaN,NaN,NaN,50
0.601941379,-0.660041444,1.971280333,NaN,NaN,NaN,3,-2.210745041,-2.812686421,-1.435393243,-0.119732354,NaN,NaN,NaN,50
1.080653574,2.792657941,-0.401979836,NaN,NaN,NaN,3,-3.141592654,2.06093908,-0.174467356,1.369806409,NaN,NaN,NaN,50
-0.201332643,-0.553992319,-0.248340232,NaN,NaN,NaN,3,-0.280825284,-0.079492641,-0.417408802,-0.264582758,NaN,NaN,NaN,50
-0.058943278,0.477984351,2.493389657,NaN,NaN,NaN,3,-0.568148757,-0.509205479,-0.045082203,0.96262045,NaN,NaN,NaN,50
0.603409704,0.040372338,-2.266001954,NaN,NaN,NaN,3,-2.342962977,-2.94637268,-1.151295319,0.837110188,NaN,NaN,NaN,50
0.052666769,-0.115811234,0.597666575,NaN,NaN,NaN,3,-2.092564332,-2.145231101,-1.104187783,-0.747448878,NaN,NaN,NaN,50
1.088425788,-1.896650668,0.298531622,NaN,NaN,NaN,3,0.560397984,-0.528027804,-0.668126342,0.429464803,NaN,NaN,NaN,50
-0.257138229,-2.721600779,-0.157778856,NaN,NaN,NaN,3,-3.068327015,-2.811188786,0.246628756,1.528539718,NaN,NaN,NaN,50
0.453564951,0.69334246,0.951115922,NaN,NaN,NaN,3,-1.188900691,-1.642465641,-0.247779115,-0.118892385,NaN,NaN,NaN,50
1.977396851,1.093054823,-1.737639176,NaN,NaN,NaN,3,3.056278584,1.078881733,-1.06692595,0.659319704,NaN,NaN,NaN,50
-0.53152735,-0.655150356,-0.019736469,NaN,NaN,NaN,3,-0.062294387,0.469232963,-0.358722372,-0.041015428,NaN,NaN,NaN,50
-0.295936692,2.039003124,-0.140504483,NaN,NaN,NaN,3,1.429766602,1.725703293,-1.407207791,0.644631059,NaN,NaN,NaN,50
-0.598683707,2.430872393,-1.982026517,NaN,NaN,NaN,3,2.358377566,2.957061273,-0.746967674,0.188175525,NaN,NaN,NaN,50
-0.084033331,0.63859221,2.476845588,NaN,NaN,NaN,3,-3.113816662,-3.029783331,-1.237612226,-0.318485537,NaN,NaN,NaN,50
-0.058225935,0.250787107,1.115374409,NaN,NaN,NaN,3,-2.738166009,-2.679940074,-1.243689451,-0.8113958,NaN,NaN,NaN,50
0.892313735,0.709684655,2.987661487,NaN,NaN,NaN,3,2.505158653,1.612844918,-1.534171,-0.395182583,NaN,NaN,NaN,50
0.290865122,-0.173367128,-0.14610518,NaN,NaN,NaN,3,-2.356671052,-2.647536174,-1.26501909,-1.251388116,NaN,NaN,NaN,50
0.562834682,-2.078757727,-0.848543556,NaN,NaN,NaN,3,1.147211385,0.584376703,-0.465773171,0.149333915,NaN,NaN,NaN,50
-1.203500673,-0.78893883,1.508158724,NaN,NaN,NaN,3,0.039376065,1.242876738,-0.374781383,0.773767394,NaN,NaN,NaN,50
0.241851645,0.777343672,-1.456740772,NaN,NaN,NaN,3,2.996154196,2.754302551,-1.254843719,0.769706712,NaN,NaN,NaN,50
0.248649609,2.222623399,2.259435283,NaN,NaN,NaN,3,1.420485518,1.171835909,-1.320038195,-1.301632253,NaN,NaN,NaN,50
0.173121679,-0.442306043,1.922547144,NaN,NaN,NaN,3,-2.54317836,-2.716300039,-1.492742202,-0.310315608,NaN,NaN,NaN,50
-0.108709443,-2.810445912,-0.508151843,NaN,NaN,NaN,3,1.385716452,1.494425895,-0.71236473,0.438782304,NaN,NaN,NaN,50
0.056265656,-3.116889915,-2.701405599,NaN,NaN,NaN,3,-2.634982923,-2.691248579,0.265656235,0.473398393,NaN,NaN,NaN,50
-0.02469212,-2.628131683,-2.270566426,NaN,NaN,NaN,3,1.319642631,1.344334751,-0.654244526,-0.475461897,NaN,NaN,NaN,50
-0.037582215,-0.065758756,2.808382069,NaN,NaN,NaN,3,-2.606582291,-2.569000076,-1.336170524,0.100899889,NaN,NaN,NaN,50
0.536459622,1.41386079,-1.823691088,NaN,NaN,NaN,3,2.930895232,2.394435609,-0.969214643,0.553602072,NaN,NaN,NaN,50
0.32617265,-2.726676001,1.784610706,NaN,NaN,NaN,3,1.12173524,0.79556259,-0.802470381,1.453172973,NaN,NaN,NaN,50
-0.339771114,1.884228237,-2.329638833,NaN,NaN,NaN,3,-2.795440591,-2.455669477,-0.455606177,0.579052942,NaN,NaN,NaN,50
0.002376053,-1.885865384,-1.391833619,NaN,NaN,NaN,3,-0.071782447,-0.0741585,-0.978823915,-0.731808033,NaN,NaN,NaN,50
0.028607056,-1.084081486,2.771746638,NaN,NaN,NaN,3,-2.047733004,-2.07634006,-1.565907245,0.362006817,NaN,NaN,NaN,50
-0.181591219,2.164127796,-2.880690235,NaN,NaN,NaN,3,-1.232593875,-1.051002655,0.46576696,1.084950599,NaN,NaN,NaN,50
0.124004543,-2.144676835,-1.726662249,NaN,NaN,NaN,3,1.430804003,1.306799459,-0.356936416,-0.147929123,NaN,NaN,NaN,50
-0.098430476,-2.584716033,-1.775320862,NaN,NaN,NaN,3,-0.254615484,-0.156185007,-1.419665758,-1.014968173,NaN,NaN,NaN,50
0.178187842,-2.530095722,-2.131966675,NaN,NaN,NaN,3,0.723796207,0.545608365,-0.903149758,-0.704085234,NaN,NaN,NaN,50
-1.262394396,3.100537735,-1.96220659,NaN,NaN,NaN,3,1.147647891,2.410042287,-1.017499841,-0.40727935,NaN,NaN,NaN,50
0.728572543,0.360462751,-2.53169062,NaN,NaN,NaN,3,-1.06887265,-1.797445193,-0.354204949,1.341311019,NaN,NaN,NaN,50
0.420333723,-0.321130652,1.816580157,NaN,NaN,NaN,3,1.07707607,0.656742347,0.377972709,1.446828113,NaN,NaN,NaN,50
-0.137817754,-2.214547932,0.221544036,NaN,NaN,NaN,3,1.202017512,1.339835266,-0.50626521,0.711780774,NaN,NaN,NaN,50
0.482559585,-1.013842872,-0.094538988,NaN,NaN,NaN,3,-1.885630072,-2.368189657,-1.449736472,-0.99008453,NaN,NaN,NaN,50
-3.066274932,2.054586653,3.058519073,-2.739141359,-0.61292109,1.432155696,6,1.421362932,-1.795547444,-1.403617861,-0.901651651,-0.658889214,0.404220921,1.426759314,50
0.963634248,0.60836462,2.906656129,-3.084832205,-2.065109104,-1.667753993,6,2.627663873,1.664029624,-1.523578407,-0.374432653,-0.228584166,0.281277384,0.47995494,50
2.818580746,-0.987729483,-0.790840178,-0.334417427,0.097792503,1.016371058,6,-1.783513714,1.681090848,-1.385621599,-1.287176946,-1.058965571,-0.842860605,-0.383571328,50
0.042217082,0.658159324,1.269730231,-0.983730487,-0.44765859,-0.400894873,6,-2.873143512,-2.915360594,-1.107492094,-0.80170664,1.213155654,1.481191603,1.504573461,50
2.717156662,1.932461206,3.025878075,-2.085127663,-0.605430787,1.060670422,6,1.473048144,-1.244108518,-1.438837979,-0.892129544,-0.306039759,0.433808678,1.266859283,50
2.012695699,-2.32820414,-1.6458053,0.215347369,1.215230167,1.354965194,6,1.677760606,-0.334935093,-0.325221767,0.015977653,0.946553988,1.446495387,1.5163629,50
-0.382305438,-1.499954616,-0.635071853,-0.064602861,1.44876732,1.765437733,6,-0.293239139,0.089066299,-0.896596878,-0.464155496,-0.178921,0.57776409,0.736099297,50
-0.484866649,-0.074924672,-0.05345972,1.412661427,2.020617733,-2.681825238,6,-1.323590474,-0.838723825,-0.699257573,-0.688525097,0.044535477,0.34851363,1.138884797,50
-2.450949214,-2.58531509,-1.450779464,-0.965963609,0.454706921,0.941707923,6,0.96625133,-2.865984764,-0.80953188,-0.242264067,0.00014386,0.710479125,0.953979627,50
1.338867668,1.441155213,-2.55170237,-2.227514596,-0.817329597,-0.730998112,6,2.578995067,1.240127399,-1.131517513,0.013646349,0.175740236,0.880832735,0.923998478,50
-0.373446736,-1.93923984,-1.100867961,-0.832447162,-0.352861178,-0.294015968,6,-0.046759016,0.326687719,-0.992999428,-0.573813489,-0.439603089,-0.199810097,-0.170387492,50
0.430647501,2.528377696,2.566093895,2.865329775,0.383633155,0.943989801,6,1.16121414,0.730566639,-1.296796735,-1.277938636,-1.128320696,0.772423648,1.052601971,50
-0.164065777,2.432123749,-1.733651393,-1.472283034,-0.744553771,0.207103637,6,1.25097008,1.415035858,-1.300045739,-0.241340656,-0.110656477,0.253208155,0.729036859,50
1.901311127,1.182755614,2.053394326,2.584002012,-1.486697737,-0.39250202,6,2.667895132,0.766584005,-1.216267281,-0.780947925,-0.515644082,0.590598697,1.137696556,50
-0.675651972,2.772733835,3.076018267,-0.505763246,-0.091487751,0.57505221,6,1.688307972,2.363959944,-0.91107175,-0.759429534,0.591272363,0.798410111,1.131680091,50
-0.255924221,1.764884485,-0.815834653,-0.36080477,-0.00156909,0.186201443,6,1.458239254,1.714163475,-1.530030784,0.321202301,0.548717242,0.728335082,0.822220349,50
-2.57801828,-0.228404368,-0.079202082,0.204381511,1.092695998,2.890217316,6,0.126591236,2.704609516,-0.050906566,0.023694577,0.165486374,0.609643617,1.508404276,50
2.608627281,2.575793707,2.738408743,-1.810554021,-1.128938685,-0.692349359,6,-2.76048656,0.914071466,-0.092346426,-0.011038909,0.856072363,1.196880031,1.415174694,50
0.154630629,-2.510435679,-1.871247578,-0.054296313,0.24639205,0.80029082,6,0.830149467,0.675518838,-0.840143106,-0.520549055,0.387926577,0.538270759,0.815220144,50
0.724237044,-3.099798668,-1.33043486,0.247052469,0.306995125,1.218166063,6,0.127874247,-0.596362797,-1.48596221,-0.601280306,0.187463358,0.217434686,0.673020155,50
-2.365554858,-2.154250514,-2.098862074,0.118961802,1.624673401,2.209215634,6,-0.984720685,1.380834173,-1.5694856,-1.54179138,-0.432879442,0.319976358,0.612247475,50
-2.222903777,2.891104766,-3.080055679,-1.655776246,-0.850252388,-0.81746739,6,2.049622043,-2.010659487,-0.671229249,-0.515216818,0.196922898,0.599684827,0.616077326,50
2.974307409,2.015167156,2.754723398,-2.351074628,0.695840332,1.202250315,6,1.562565921,-1.411741488,-1.352726115,-0.982947994,-0.394254354,1.129203127,1.382408118,50
2.221987011,1.001709094,-1.894400709,-1.575455071,-1.002100647,-0.565872344,6,-2.62980809,1.431390206,-0.814049498,0.879488254,1.038961073,1.325638285,1.543752437,50
0.30497356,1.145747902,1.308653607,-2.001943956,-0.857591443,-0.313728328,6,3.034742557,2.729768996,-1.051347424,-0.969894572,0.5163993,1.088575557,1.360507114,50
0.041326793,-0.598882522,0.045584829,1.514853245,1.829742123,-2.173984247,6,-2.418248111,-2.459574904,-1.508565317,-1.186331641,-0.451697433,-0.294252994,0.845476474,50
-0.739503013,-0.09711885,0.437034401,1.494036136,1.916837627,-2.115539948,6,-2.961204846,-2.221701833,-1.529161848,-1.262085222,-0.733584355,-0.522183609,0.603220257,50
-1.34407455,-0.049835267,-0.042550981,0.781373211,1.226419308,-0.624281158,6,-2.679140756,-1.335066206,-1.364488012,-1.360845869,-0.948883773,-0.726360724,1.489881696,50
0.051926045,2.407781667,0.018030141,0.181748326,0.358375292,0.550089329,6,1.812819322,1.760893277,-1.031292159,0.915424732,0.997283824,1.085597307,1.181454325,50
0.669272497,-0.402383282,2.072964888,2.206869251,-2.888646864,-1.278592166,6,-2.59577684,3.01813597,-1.499080061,-0.261405976,-0.194453795,0.399380802,1.20440815,50
0.693488527,-2.363300096,-1.465896141,-0.083140274,0.534941794,1.115473041,6,-0.194118939,-0.887607466,-1.278709518,-0.83000754,-0.138629607,0.170411428,0.460677051,50
0.153810926,0.138025944,1.747524671,1.916072109,2.346859791,2.515189355,6,-3.037912046,3.091462335,-1.449943051,-0.645193687,-0.560919969,-0.345526128,-0.261361346,50
0.000170539,1.641127463,2.345602155,-2.721464982,-0.919512527,-0.644537123,6,1.580880275,1.580709736,-1.530588785,-1.178351439,-0.570292354,0.330683874,0.468171576,50
0.292523624,-0.652125375,0.612545158,1.925694225,-2.717326305,-2.278993952,6,-2.208887169,-2.501410793,-1.430506272,-0.798171006,-0.141596472,0.678485916,0.897652093,50
0.211132175,0.2026252,1.34795161,-1.972306652,-0.799409986,-0.771047141,6,-2.90916453,-3.120296705,-1.353269665,-0.78060646,0.700857063,1.287305395,1.301486818,50
-2.429974547,-0.267567081,0.007460328,-3.087435144,-2.435930904,-0.864834384,6,-2.739046295,-0.309071747,-1.503306688,-1.365792983,0.228351934,0.554104054,1.339652314,50
2.815850949,1.073202254,-3.02489882,-2.937395847,-1.888781431,0.35783569,6,2.729027384,-0.086823565,-1.240477835,-0.147935718,-0.104184232,0.420122977,1.543431537,50
-2.494419864,-2.551567582,0.446207822,0.939280438,1.371471745,-3.030830874,6,-0.231963969,2.262455895,-1.391765775,0.107121926,0.353658235,0.569753888,1.510195232,50
0.943989754,2.322264215,2.462604642,-2.604875952,-2.601160614,-1.572811472,6,1.601849732,0.657859978,-1.17953568,-1.109365467,-0.50151311,-0.499655441,0.01451913,50
2.631415106,-0.33877129,0.365914514,0.416326497,0.592726048,0.734761223,6,-2.226885782,1.424884419,-1.282828536,-0.930485634,-0.905279643,-0.817079867,-0.746062279,50
0.052402952,-2.039730063,0.287469392,2.163943552,2.179150025,2.570976026,6,-0.192847835,-0.245250786,-1.116288949,0.047310779,0.985547859,0.993151095,1.189064096,50
-0.060884663,-1.292341397,1.462673279,2.203112462,2.855278433,3.005540626,6,-0.152788496,-0.091903832,-0.722564946,0.654942392,1.025161983,1.351244968,1.426376065,50
2.048272992,-2.676907648,-2.197865041,-2.107448665,-1.05561911,-0.561815659,6,2.488429784,0.440156792,-0.094238932,0.145282372,0.19049056,0.716405337,0.963307063,50
2.913308739,-2.384186877,-1.054555804,-0.559310489,0.917464047,2.390979453,6,0.28028226,-2.633026478,-1.051952308,-0.387136772,-0.139514114,0.598873154,1.335630857,50
-1.133320652,-1.762850377,0.081806332,0.082155785,0.549156909,0.741872401,6,0.760421213,1.893741866,-0.501214582,0.421113773,0.421288499,0.654789061,0.751146807,50
-0.55915731,-1.458511986,0.413383244,0.488912062,1.415129088,2.395301701,6,0.332699275,0.891856585,-0.562906355,0.37304126,0.410805669,0.873914181,1.364000488,50
-2.83546683,2.342489296,2.407356709,3.121721635,-1.246665661,0.588685736,6,1.77373334,-1.673985137,-1.083481336,-1.051047629,-0.693865166,0.26353384,1.181209538,50
-0.466779638,0.410630175,1.972416686,2.083909114,-2.509891962,-2.397363544,6,-1.400477542,-0.933697904,-0.494923683,0.285969572,0.341715786,1.186407902,1.242672111,50
-0.270625113,-1.464208872,0.467887179,1.577400073,2.052367744,2.818290611,6,-0.874863848,-0.604238735,-1.16953636,-0.203488334,0.351268113,0.588751948,0.971713382,50
-1.527002665,-1.762005675,-1.126878996,NaN,NaN,NaN,3,2.494796655,-2.261385987,0.36639549,0.683958829,NaN,NaN,NaN,51
-0.340094257,0.716426197,2.062101124,NaN,NaN,NaN,3,-2.419919088,-2.079824831,-0.851746445,-0.178908982,NaN,NaN,NaN,51
0.675294354,-0.400674848,2.61490549,NaN,NaN,NaN,3,-2.327651083,-3.002945437,-1.364162965,0.143627204,NaN,NaN,NaN,51
-0.264339722,-1.020884969,3.006428633,NaN,NaN,NaN,3,-0.819292217,-0.554952495,-0.920088593,1.093568208,NaN,NaN,NaN,51
-0.086536151,0.03923282,2.673941085,NaN,NaN,NaN,3,0.136152917,0.222689067,0.087692868,1.405047001,NaN,NaN,NaN,51
